guest_id,is_canceled,booking_changes,previous_cancellations,previous_bookings_not_canceled
TR1148,0,0,0,0
TR1149,1,0,0,0
TP1150,0,0,0,0
TR1151,0,0,0,0
TR1152,1,0,0,0
TP1153,0,0,0,0
TP1154,0,0,0,0
TR1155,1,0,0,0
GR1156,0,0,0,0
TP1157,0,0,0,0
TP1158,0,0,0,0
TR1159,0,0,0,0
TR1160,1,0,0,0
TR1161,1,0,0,0
TR1162,1,0,0,0
TR1163,1,0,0,0
TR1164,1,0,0,0
TR1165,1,0,0,0
TR1166,1,0,0,0
TR1167,1,0,0,0
TR1168,1,0,0,0
TR1169,1,1,0,0
TR1170,1,0,0,0
TR1171,1,0,0,0
TR1172,1,0,0,0
TR1173,0,2,0,0
TR1174,1,0,0,0
TR1175,1,0,0,0
TR1176,1,0,0,0
TR1177,1,0,0,0
TP1178,0,0,0,0
TR1179,1,1,0,0
TR1180,1,0,0,0
TR1181,1,0,0,0
TP1182,0,0,0,0
TR1183,0,0,0,0
TR1184,0,0,0,0
TR1185,1,0,0,0
TR1186,1,0,0,0
TR1187,1,0,0,0
TR1188,0,0,0,0
TR1189,0,0,0,0
TR1190,1,0,0,0
TP1191,1,0,0,0
TR1192,0,0,0,0
TP1193,1,0,0,0
TR1194,1,0,0,0
TR1195,1,0,0,0
TR1196,1,0,0,0
TR1197,1,0,0,0
TR1198,1,0,0,0
TR1199,0,0,0,0
TR1200,0,2,0,0
TR1201,1,0,0,0
TR1202,1,0,0,0
TR1203,1,0,0,0
TR1204,0,1,0,0
TR1205,0,0,0,0
TR1206,0,0,0,0
TP1207,0,0,0,0
TP1208,0,0,0,0
TR1209,1,0,0,0
TR1210,0,1,0,0
TR1211,0,1,0,0
TR1212,0,0,0,0
TR1213,0,0,0,0
TR1214,0,1,0,0
TR1215,0,0,0,0
TR1216,0,3,0,0
TR1217,0,1,0,0
TR1218,1,0,0,0
TR1219,0,1,0,0
TR1220,0,0,0,0
TR1221,0,0,0,0
TR1222,1,0,0,0
TR1223,1,0,0,0
TR1224,1,0,0,0
TR1225,1,0,0,0
TR1226,1,0,0,0
TR1227,0,0,0,0
TR1228,0,1,0,0
TR1229,1,0,0,0
TR1230,0,0,0,0
TR1231,1,0,0,0
TR1232,0,0,0,0
TR1233,0,1,0,0
TR1234,0,0,0,0
TR1235,0,4,0,0
TR1236,1,0,0,0
TR1237,1,0,0,0
TR1238,1,0,0,0
TR1239,0,0,0,0
TR1240,0,0,0,0
TR1241,0,0,0,0
TR1242,0,0,0,0
TR1243,0,0,0,0
TR1244,0,0,0,0
TR1245,1,0,0,0
TR1246,1,0,0,0
TR1247,1,0,0,0
TR1248,0,0,0,0
TR1249,0,0,0,0
TR1250,0,1,0,0
TR1251,0,2,0,0
TR1252,0,0,0,0
TR1253,0,1,0,0
TR1254,0,0,0,0
TR1255,1,0,0,0
TR1256,0,0,0,0
TR1257,0,0,0,0
TR1258,0,1,0,0
TR1259,1,0,0,0
TR1260,0,1,0,0
TR1261,0,0,0,0
TR1262,0,0,0,0
TR1263,1,0,0,0
TR1264,0,0,0,0
TR1265,0,0,0,0
TR1266,0,0,0,0
TR1267,1,0,0,0
TR1268,1,0,0,0
TR1269,0,0,0,0
TR1270,1,0,0,0
TR1271,0,0,0,0
TR1272,0,0,0,0
TR1273,1,0,0,0
TR1274,0,0,0,0
CO1275,0,0,0,0
TR1276,0,0,0,0
TR1277,1,0,0,0
TR1278,0,0,0,0
TR1279,0,0,0,0
TP1280,0,1,0,0
TR1281,1,0,0,0
TR1282,0,0,0,0
TR1283,1,0,0,0
TR1284,0,0,0,0
TR1285,0,1,0,0
TR1286,1,0,0,0
TR1287,1,0,0,0
TP1288,0,1,0,0
TR1289,1,0,0,0
TP1290,0,2,0,0
TR1291,0,1,0,0
TR1292,1,0,0,0
TR1293,0,1,0,0
TR1294,0,1,0,0
TR1295,0,1,0,0
TR1296,0,0,0,0
TR1297,1,0,0,0
TR1298,1,0,0,0
TR1299,1,0,0,0
TR1300,1,0,0,0
TR1301,0,0,0,0
TR1302,1,0,0,0
TR1303,0,0,0,0
TR1304,0,0,0,0
TR1305,1,0,0,0
TR1306,1,0,0,0
CO1307,0,0,0,0
TR1308,0,0,0,0
TR1309,1,0,0,0
TR1310,0,0,0,0
TR1311,1,0,0,0
TR1312,1,0,0,0
TR1313,1,0,0,0
TR1314,1,0,0,0
TR1315,1,0,0,0
TR1316,1,0,0,0
TR1317,0,1,0,0
TR1318,0,0,0,0
TR1319,0,0,0,0
TR1320,0,0,0,0
TR1321,0,0,0,0
TR1322,1,0,0,0
TR1323,0,0,0,0
TR1324,1,0,0,0
TR1325,0,0,0,0
TR1326,1,0,0,0
TR1327,1,0,0,0
TR1328,1,0,0,0
TR1329,0,2,0,0
TR1330,1,0,0,0
TR1331,0,1,0,0
TR1332,0,0,0,0
TR1333,1,0,0,0
TR1334,0,0,0,0
TR1335,1,1,0,0
TR1336,1,0,0,0
TR1337,1,0,0,0
TR1338,0,0,0,0
TR1339,1,1,0,0
TR1340,1,2,0,0
TR1341,0,0,0,0
TR1342,1,0,0,0
TR1343,1,0,0,0
TR1344,1,1,0,0
TR1345,1,0,0,0
TR1346,1,0,0,0
TR1347,1,0,0,0
TR1348,1,0,0,0
TR1349,1,0,0,0
TR1350,1,0,0,0
TR1351,0,0,0,0
TR1352,1,0,0,0
TR1353,1,0,0,0
TR1354,0,0,0,0
TR1355,0,0,0,0
TP1356,0,0,0,0
TR1357,1,0,0,0
TR1358,0,0,0,0
TR1359,0,0,0,0
TR1360,1,0,0,0
TR1361,1,0,0,0
TR1362,1,0,0,0
TR1363,1,0,0,0
TR1364,1,0,0,0
TR1365,0,0,0,0
TR1366,1,0,0,0
TR1367,0,1,0,0
TR1368,0,0,0,0
TR1369,0,1,0,0
TR1370,1,1,0,0
TR1371,1,0,0,0
TR1372,1,0,0,0
TR1373,1,0,0,0
TR1374,0,0,0,0
TR1375,1,0,0,0
TR1376,1,0,0,0
TR1377,1,0,0,0
CO1378,0,0,0,0
TR1379,0,0,0,0
TR1380,1,0,0,0
CO1381,0,0,0,0
TR1382,1,0,0,0
TR1383,1,0,0,0
CO1384,0,0,0,0
TR1385,0,0,0,0
TR1386,1,0,0,0
TR1387,0,0,0,0
TP1388,1,0,0,0
TP1389,1,0,0,0
TR1390,1,0,0,0
TR1391,0,0,0,0
TR1392,1,0,0,0
TR1393,0,1,0,0
TR1394,0,0,0,0
TR1395,1,0,0,0
TR1396,0,1,0,0
TR1397,0,1,0,0
TR1398,0,0,0,0
TR1399,0,0,0,0
TR1400,1,1,0,0
TR1401,0,1,0,0
TR1402,1,0,0,0
TP1403,0,0,0,0
TP1404,0,0,0,0
TR1405,0,0,0,0
TR1406,0,0,0,0
TR1407,0,1,0,0
TR1408,0,0,0,0
TR1409,0,0,0,0
TR1410,1,0,0,0
TR1411,0,1,0,0
TR1412,0,0,0,0
TR1413,0,0,0,0
TR1414,1,0,0,0
TR1415,1,0,0,0
TR1416,1,1,0,0
TR1417,0,0,0,0
TR1418,1,0,0,0
TR1419,0,0,0,0
CO1420,0,0,0,0
TR1421,0,0,0,0
TR1422,0,0,0,0
TR1423,0,0,0,0
TR1424,1,0,0,0
TR1425,0,0,0,0
TR1426,1,0,0,0
TR1427,0,0,0,0
TR1428,1,0,0,0
TR1429,0,0,0,0
TR1430,0,0,0,0
TR1431,0,0,0,0
TR1432,0,0,0,0
TR1433,0,0,0,0
TP1434,0,1,0,0
TR1435,0,0,0,0
TR1436,1,0,0,0
TR1437,1,0,0,0
TR1438,0,1,0,0
TR1439,0,0,0,0
TR1440,0,5,0,0
TR1441,1,0,0,0
TR1442,1,0,0,0
TR1443,1,0,0,0
TR1444,0,0,0,0
TR1445,0,0,0,0
TR1446,0,1,0,0
TR1447,0,0,0,0
TR1448,1,0,0,0
TR1449,0,0,0,0
TR1450,0,0,0,0
CO1451,0,0,0,0
TR1452,0,0,0,0
TR1453,0,0,0,0
TR1454,0,0,0,0
TR1455,0,0,0,0
TR1456,1,0,0,0
TR1457,1,0,0,0
TR1458,1,0,0,0
TR1459,1,0,0,0
TR1460,0,0,0,0
TR1461,0,0,0,0
TR1462,1,0,0,0
TR1463,1,0,0,0
TR1464,0,0,0,0
TR1465,0,0,0,0
TR1466,0,0,0,0
TR1467,0,0,0,0
TR1468,0,0,0,0
TR1469,0,0,0,0
TR1470,1,0,0,0
TR1471,0,0,0,0
TR1472,1,0,0,0
TR1473,1,0,0,0
TR1474,0,0,0,0
TR1475,0,0,0,0
TR1476,0,3,0,0
CO1477,0,0,0,0
TR1478,0,0,0,0
TR1479,1,0,0,0
TR1480,1,0,0,0
TR1481,1,0,0,0
TR1482,0,0,0,0
TR1483,0,0,0,0
TR1484,0,0,0,0
TR1485,1,0,0,0
TR1486,1,0,0,0
TR1487,0,0,0,0
TR1488,0,0,0,0
TR1489,0,0,0,0
TR1490,1,0,0,0
TR1491,1,0,0,0
TR1492,1,0,0,0
TR1493,0,0,0,0
TR1494,0,0,0,0
TR1495,0,1,0,0
TR1496,0,2,0,0
TR1497,0,1,0,0
TR1498,1,0,0,0
TR1499,0,0,0,0
TR1500,1,0,0,0
TR1501,0,1,0,0
TR1502,1,0,0,0
TR1503,0,0,0,0
CO1504,0,0,0,0
TR1505,1,0,0,0
TR1506,0,1,0,0
TR1507,1,0,0,0
TR1508,1,0,0,0
TR1509,0,0,0,0
TR1510,1,0,0,0
TP1511,0,2,0,0
TP1512,0,2,0,0
TR1513,1,0,0,0
TR1514,0,0,0,0
TR1515,0,0,0,0
CO1516,0,0,0,0
TR1517,0,0,0,0
TP1518,1,0,0,0
TR1519,1,2,0,0
TP1520,1,0,0,0
TR1521,0,0,0,0
TR1522,0,0,0,0
TR1523,0,0,0,0
TR1524,0,2,0,0
TP1525,1,0,0,0
TR1526,1,0,0,0
TR1527,1,0,0,0
TR1528,0,1,0,0
TR1529,0,0,0,0
TP1530,0,0,0,0
TP1531,0,0,0,0
TR1532,0,0,0,0
TP1533,0,0,0,0
TR1534,0,2,0,0
TP1535,0,1,0,0
TP1536,0,0,0,0
TR1537,0,0,0,0
TP1538,0,0,0,0
GR1539,1,0,0,0
CO1540,0,0,0,0
TR1541,0,0,0,0
CO1542,0,0,0,0
CO1543,0,0,0,0
TP1544,0,0,0,0
TR1545,1,0,0,0
TP1546,0,0,0,0
TR1547,0,0,0,0
TP1548,0,1,0,0
CO1549,0,0,0,0
TR1550,0,0,0,0
CO1551,0,0,0,0
TR1552,0,0,0,0
TR1553,1,0,0,0
CO1554,0,0,0,0
TR1555,0,1,0,0
TR1556,1,0,0,0
TR1557,0,1,0,0
TR1558,0,0,0,0
TP1559,0,0,0,0
TR1560,0,1,0,0
TR1561,1,0,0,0
TR1562,0,0,0,0
TR1563,1,0,0,0
TR1564,0,0,0,0
CO1565,1,0,0,0
CO1566,0,0,0,0
TR1567,1,0,0,0
CO1568,0,0,0,0
TR1569,0,0,0,0
CO1570,1,0,0,0
TR1571,0,2,0,0
TR1572,0,1,0,0
TR1573,0,0,0,0
TR1574,0,0,0,0
TR1575,1,0,0,0
TR1576,0,1,0,0
CO1577,0,0,0,0
TR1578,0,0,0,0
TR1579,0,0,0,0
TR1580,0,0,0,0
TR1581,1,0,0,0
TR1582,1,0,0,0
TR1583,0,0,0,0
TR1584,0,0,0,0
TR1585,0,0,0,0
TR1586,1,0,0,0
GR1587,1,0,0,0
TR1588,0,0,0,0
TR1589,0,0,0,0
TR1590,0,0,0,0
TR1591,1,1,0,0
TR1592,0,0,0,0
TR1593,1,0,0,0
TR1594,0,0,0,0
CO1595,0,0,0,0
TR1596,1,0,0,0
TR1597,1,1,0,0
TR1598,0,1,0,0
TR1599,0,0,0,0
TR1600,1,0,0,0
TR1601,1,0,0,0
TR1602,1,0,0,0
TR1603,1,1,0,0
TP1604,1,0,0,0
TP1605,1,0,0,0
TR1606,0,2,0,0
TR1607,0,0,0,0
CO1608,0,0,0,0
TR1609,0,0,0,0
TR1610,0,0,0,0
TR1611,1,0,0,0
TR1612,0,2,0,0
TR1613,0,0,0,0
TR1614,1,1,0,0
TR1615,1,0,0,0
TR1616,1,0,0,0
TR1617,1,0,0,0
TR1618,1,0,0,0
CO1619,1,0,0,0
TR1620,0,0,0,0
TR1621,1,0,0,0
TR1622,0,0,0,0
TR1623,1,0,0,0
TR1624,1,0,0,0
TR1625,0,1,0,0
TR1626,0,1,0,0
CO1627,0,0,0,0
TR1628,0,0,0,0
TR1629,0,1,0,0
TR1630,0,0,0,0
TR1631,1,0,0,0
TR1632,0,0,0,0
TR1633,0,1,0,0
TR1634,0,0,0,0
CO1635,0,0,0,0
TR1636,0,0,0,0
TR1637,1,0,0,0
TR1638,0,0,0,0
CO1639,1,0,0,0
CO1640,0,0,0,0
TR1641,0,0,0,0
TR1642,0,0,0,0
GR1643,1,0,0,0
TR1644,0,0,0,0
TR1645,0,0,0,0
TR1646,0,1,0,0
TR1647,1,0,0,0
TR1648,0,3,0,0
TR1649,0,2,0,0
TR1650,0,0,0,0
TR1651,1,0,0,0
TR1652,1,0,0,0
TR1653,1,0,0,0
TR1654,1,0,0,0
TR1655,0,17,0,0
TR1656,1,0,0,0
TR1657,0,0,0,0
TR1658,0,1,0,0
TR1659,1,0,0,0
TR1660,1,0,0,0
TR1661,1,1,0,0
TR1662,1,0,0,0
TR1663,1,0,0,0
TR1664,1,0,0,0
TR1665,0,0,0,0
CO1666,0,0,0,0
CO1667,0,0,0,0
TR1668,0,0,0,0
TR1669,0,0,0,0
TR1670,1,0,0,0
TR1671,0,0,0,0
CO1672,0,0,0,0
TR1673,1,0,0,0
TR1674,0,0,0,0
TR1675,0,0,0,0
TR1676,0,0,0,0
TR1677,1,0,0,0
CO1678,1,0,0,0
TR1679,0,1,0,0
TR1680,0,0,0,0
TR1681,0,0,0,0
TR1682,0,0,0,0
TR1683,1,0,0,0
TR1684,0,1,0,0
TR1685,0,1,0,0
CO1686,0,0,0,0
TR1687,0,0,0,0
TP1688,1,1,0,0
TR1689,1,0,0,0
TP1690,1,0,0,0
TR1691,0,0,0,0
TR1692,0,1,0,0
TR1693,0,0,0,0
TR1694,1,0,0,0
CO1695,0,0,0,0
TR1696,1,0,0,0
TR1697,0,0,0,0
TR1698,1,0,0,0
TR1699,1,0,0,0
TR1700,0,1,0,0
TR1701,0,0,0,0
TR1702,0,0,0,0
TR1703,1,0,0,0
TR1704,0,0,0,0
TR1705,0,0,0,0
TR1706,0,1,0,0
GR1707,1,0,0,0
TR1708,0,0,0,0
TR1709,1,0,0,0
TR1710,0,1,0,0
CO1711,1,0,0,0
TR1712,0,0,0,0
TR1713,0,0,0,0
CO1714,0,0,0,0
TR1715,0,0,0,0
CO1716,0,0,0,0
TR1717,1,0,0,0
TR1718,1,0,0,0
TR1719,0,0,0,0
CO1720,0,0,0,0
CO1721,0,0,0,0
TR1722,0,0,0,0
TR1723,0,0,0,0
TR1724,0,0,0,0
TR1725,0,0,0,0
TR1726,0,0,0,0
TR1727,0,0,0,0
TR1728,0,0,0,0
TR1729,0,0,0,0
TR1730,0,0,0,0
TR1731,0,0,0,0
TR1732,0,0,0,0
GR1733,0,0,0,0
TR1734,0,0,0,0
TR1735,0,0,0,0
CO1736,0,0,0,0
CO1737,1,0,0,0
TR1738,0,0,0,0
CO1739,1,0,0,0
CO1740,0,0,0,0
TR1741,1,0,0,0
TR1742,1,0,0,0
TR1743,0,0,0,0
TP1744,1,0,0,0
TR1745,1,2,0,0
TR1746,0,0,0,0
TR1747,1,2,0,0
TR1748,1,0,0,0
TR1749,0,0,0,0
TR1750,0,0,0,0
TR1751,0,0,0,0
GR1752,1,0,0,0
TR1753,0,0,0,0
CO1754,0,0,0,0
TR1755,0,0,0,0
TR1756,0,0,0,0
TR1757,1,0,0,0
TR1758,1,1,0,0
TR1759,0,0,0,0
TR1760,1,0,0,0
TP1761,1,0,0,0
TR1762,0,0,0,0
TP1763,1,0,0,0
TR1764,0,0,0,0
TR1765,0,0,0,0
TR1766,1,0,0,0
TR1767,1,0,0,0
TR1768,1,0,0,0
CO1769,0,0,0,0
TR1770,0,0,0,0
CO1771,0,0,0,0
GR1772,0,0,0,0
TR1773,0,0,0,0
CO1774,0,0,0,0
TR1775,1,0,0,0
CO1776,0,0,0,0
TR1777,0,0,0,0
TR1778,0,0,0,0
TR1779,1,0,0,0
TR1780,0,0,0,0
TR1781,0,2,0,0
TR1782,0,0,0,0
TR1783,1,0,0,0
TR1784,0,0,0,0
TR1785,0,0,0,0
TR1786,0,0,0,0
TR1787,1,0,0,0
TR1788,0,0,0,0
TR1789,0,1,0,0
CO1790,0,0,0,0
TR1791,0,0,0,0
TR1792,0,0,0,0
TP1793,1,1,0,0
TR1794,1,0,0,0
TR1795,0,0,0,0
TR1796,1,0,0,0
TR1797,0,0,0,0
TR1798,1,0,0,0
TR1799,1,0,0,0
TR1800,1,0,0,0
TR1801,0,0,0,0
CO1802,0,1,0,0
TR1803,1,0,0,0
TR1804,0,0,0,0
TR1805,0,0,0,0
TR1806,0,0,0,0
TR1807,0,0,0,0
TR1808,0,0,0,0
TR1809,0,0,0,0
TR1810,0,0,0,0
TR1811,0,1,0,0
TR1812,0,0,0,0
TR1813,0,1,0,0
TR1814,0,0,0,0
TR1815,0,0,0,0
TR1816,1,0,0,0
TR1817,0,0,0,0
TR1818,0,0,0,0
TR1819,0,0,0,0
TR1820,0,0,0,0
TR1821,1,1,0,0
TR1822,1,0,0,0
TR1823,0,0,0,0
TR1824,0,0,0,0
TR1825,0,1,0,0
CO1826,0,0,0,0
TR1827,0,0,0,0
TR1828,1,0,0,0
TR1829,0,0,0,0
TR1830,1,0,0,0
TR1831,1,0,0,0
TR1832,1,0,0,0
CO1833,0,0,0,0
TR1834,0,0,0,0
TR1835,0,0,0,0
TR1836,0,0,0,0
TR1837,0,1,0,0
TR1838,1,0,0,0
TP1839,0,1,0,0
TP1840,0,1,0,0
TP1841,0,1,0,0
TP1842,0,1,0,0
TP1843,0,1,0,0
TR1844,0,0,0,0
TR1845,1,0,0,0
TR1846,1,0,0,0
TP1847,0,1,0,0
TP1848,0,0,0,0
TR1849,1,0,0,0
TR1850,0,0,0,0
TR1851,1,0,0,0
CO1852,0,0,0,0
TR1853,0,0,0,0
TR1854,0,0,0,0
CO1855,0,0,0,0
CO1856,0,0,0,0
TR1857,0,0,0,0
TR1858,0,0,0,0
TR1859,0,0,0,0
TR1860,1,0,0,0
TR1861,0,1,0,0
TR1862,0,0,0,0
TR1863,1,0,0,0
TR1864,1,0,0,0
TR1865,0,1,0,0
TR1866,1,0,0,0
CO1867,0,0,0,0
TR1868,0,0,0,0
TR1869,1,0,0,0
TR1870,0,0,0,0
TP1871,0,0,0,0
TR1872,0,0,0,0
TR1873,0,0,0,0
TR1874,1,0,0,0
TR1875,1,0,0,0
TR1876,0,0,0,0
TR1877,1,0,0,0
TR1878,0,0,0,0
TR1879,0,0,0,0
TR1880,0,0,0,0
TR1881,0,0,0,0
TR1882,0,1,0,0
TR1883,0,0,0,0
GR1884,1,0,0,0
TR1885,1,0,0,0
TR1886,0,0,0,0
TP1887,0,0,0,0
TR1888,0,1,0,0
TP1889,0,0,0,0
TR1890,1,0,0,0
TR1891,1,0,0,0
TR1892,0,0,0,0
TR1893,1,0,0,0
TR1894,0,0,0,0
TR1895,1,0,0,0
TR1896,0,0,0,0
TR1897,0,0,0,0
TR1898,1,0,0,0
CO1899,0,1,0,0
TR1900,1,0,0,0
TR1901,0,1,0,0
CO1902,0,0,0,0
TR1903,0,0,0,0
TP1904,1,0,0,0
TP1905,1,0,0,0
TP1906,1,0,0,0
TR1907,0,0,0,0
TP1908,1,0,0,0
TP1909,1,0,0,0
TP1910,1,0,0,0
TP1911,1,0,0,0
TR1912,0,0,0,0
TP1913,1,0,0,0
TP1914,0,0,0,0
TR1915,0,0,0,0
TR1916,0,1,0,0
GR1917,1,0,0,0
TR1918,1,0,0,0
TR1919,1,0,0,0
TR1920,0,0,0,0
TR1921,0,0,0,0
CO1922,0,0,0,0
TR1923,0,0,0,0
TR1924,0,0,0,0
TR1925,0,0,0,0
TR1926,0,0,0,0
TR1927,0,0,0,0
TR1928,0,0,0,0
TR1929,0,0,0,0
CO1930,0,0,0,0
TR1931,0,1,0,0
TR1932,1,0,0,0
TR1933,1,0,0,0
TR1934,1,0,0,0
TR1935,0,0,0,0
TR1936,0,0,0,0
TR1937,0,0,0,0
TR1938,0,0,0,0
TR1939,1,0,0,0
TR1940,0,2,0,0
TR1941,1,3,0,0
TP1942,0,1,0,0
TP1943,0,0,0,0
TP1944,0,0,0,0
TR1945,1,0,0,0
TP1946,1,0,0,0
TR1947,0,0,0,0
TR1948,0,0,0,0
TR1949,1,0,0,0
TR1950,1,0,0,0
TR1951,0,0,0,0
TR1952,1,0,0,0
TR1953,1,0,0,0
TR1954,0,0,0,0
TR1955,0,1,0,0
CO1956,0,0,0,0
TR1957,0,0,0,0
CO1958,0,0,0,0
TR1959,0,0,0,0
TR1960,0,0,0,0
TR1961,0,0,0,0
GR1962,1,0,0,0
TR1963,0,0,0,0
TR1964,0,0,0,0
CO1965,0,0,0,0
TR1966,0,0,0,0
CO1967,0,0,0,0
CO1968,0,0,0,0
TR1969,1,0,0,0
GR1970,0,0,0,0
TP1971,0,4,0,0
TR1972,0,0,0,0
TP1973,0,4,0,0
TR1974,0,0,0,0
TR1975,0,0,0,0
TR1976,0,1,0,0
TR1977,1,0,0,0
TR1978,0,0,0,0
TR1979,0,1,0,0
TR1980,1,0,0,0
TR1981,0,0,0,0
TR1982,0,0,0,0
TR1983,1,0,0,0
TR1984,1,0,0,0
TR1985,0,0,0,0
TR1986,0,0,0,0
TR1987,0,0,0,0
TR1988,0,0,0,0
TR1989,1,0,0,0
TR1990,0,0,0,0
TR1991,0,0,0,0
TR1992,1,0,0,0
TR1993,1,0,0,0
TP1994,0,0,0,0
TR1995,1,0,0,0
TR1996,1,0,0,0
TR1997,1,0,0,0
TR1998,1,0,0,0
TR1999,1,0,0,0
TR2000,0,0,0,0
TR2001,0,1,0,0
TR2002,0,0,0,0
GR2003,1,0,0,0
TR2004,0,0,0,0
TR2005,0,0,0,0
TR2006,0,0,0,0
TR2007,1,0,0,0
TR2008,0,0,0,0
TP2009,0,0,0,0
TR2010,0,0,0,0
TR2011,1,0,0,0
TR2012,0,0,0,0
TR2013,0,0,0,0
CO2014,0,0,0,0
CO2015,0,0,0,0
CO2016,0,0,0,0
TR2017,1,0,0,0
CO2018,0,0,0,0
TR2019,1,0,0,0
CO2020,0,0,0,0
TR2021,0,0,0,0
TR2022,1,0,0,0
TR2023,0,1,0,0
TR2024,0,0,0,0
CO2025,0,0,0,0
TR2026,0,0,0,0
TR2027,0,0,0,0
TR2028,1,0,0,0
TR2029,1,0,0,0
TR2030,0,0,0,0
TR2031,1,0,0,0
TR2032,1,0,0,0
TR2033,0,0,0,0
TR2034,1,0,0,0
TR2035,1,0,0,0
TR2036,1,0,0,0
TR2037,1,0,0,0
TR2038,1,0,0,0
CO2039,0,0,0,0
TR2040,0,0,0,0
CO2041,0,0,0,0
TR2042,0,0,0,0
TR2043,1,0,0,0
TR2044,0,0,0,0
TR2045,1,0,0,0
TR2046,1,0,0,0
CO2047,1,0,0,0
TR2048,0,0,0,0
CO2049,0,0,0,0
TR2050,0,0,0,0
TR2051,1,3,0,0
TR2052,0,0,0,0
CO2053,1,0,0,0
CO2054,0,0,0,0
TR2055,1,0,0,0
TR2056,0,0,0,0
TR2057,1,0,0,0
TR2058,0,0,0,0
TR2059,0,0,0,0
TR2060,0,1,0,0
TR2061,0,0,0,0
TR2062,0,0,0,0
TR2063,0,1,0,0
TP2064,0,0,0,0
TP2065,0,0,0,0
TP2066,0,0,0,0
TR2067,0,0,0,0
TP2068,0,0,0,0
TP2069,0,0,0,0
TP2070,0,0,0,0
TP2071,0,0,0,0
TP2072,1,0,0,0
TP2073,1,0,0,0
TR2074,0,0,0,0
TR2075,1,0,0,0
TR2076,0,0,0,0
TR2077,0,0,0,0
TR2078,0,0,0,0
TR2079,0,0,0,0
TR2080,1,0,0,0
TR2081,0,0,0,0
TR2082,0,0,0,0
TR2083,0,0,0,0
TR2084,0,0,0,0
TR2085,1,0,0,0
CO2086,0,0,0,0
TP2087,0,0,0,0
TR2088,1,0,0,0
TR2089,0,0,0,0
TR2090,0,0,0,0
TR2091,0,0,0,0
TR2092,0,0,0,0
TR2093,0,0,0,0
TR2094,0,0,0,0
TR2095,0,0,0,0
CO2096,0,0,0,0
TR2097,0,1,0,0
TR2098,0,0,0,0
CO2099,0,0,0,0
TR2100,0,0,0,0
CO2101,0,0,0,0
TR2102,1,0,0,0
CO2103,0,0,0,0
CO2104,0,0,0,0
TR2105,0,0,0,0
TR2106,0,0,0,0
TR2107,0,0,0,0
TR2108,0,0,0,0
TR2109,1,0,0,0
CO2110,0,0,0,0
TR2111,0,0,0,0
TR2112,0,0,0,0
TR2113,0,0,0,0
TR2114,0,0,0,0
TR2115,1,1,0,0
TR2116,1,0,0,0
TR2117,0,0,0,0
TR2118,0,1,0,0
TR2119,0,0,0,0
TP2120,0,0,0,0
CO2121,0,0,0,0
TR2122,0,0,0,0
TR2123,0,0,0,0
TR2124,0,0,0,0
TR2125,0,1,0,0
TR2126,1,0,0,0
CO2127,0,0,0,0
TR2128,0,0,0,0
TR2129,0,0,0,0
TR2130,0,0,0,0
TR2131,0,0,0,0
TR2132,0,0,0,0
TR2133,1,0,0,0
TR2134,1,0,0,0
TR2135,1,0,0,0
TR2136,1,0,0,0
TP2137,0,0,0,0
TR2138,0,0,0,0
TR2139,0,0,0,0
TR2140,0,0,0,0
TR2141,1,0,0,0
TR2142,1,0,0,0
TR2143,1,0,0,0
TR2144,1,0,0,0
TP2145,0,0,0,0
TP2146,0,0,0,0
TP2147,0,0,0,0
CO2148,0,0,0,0
TR2149,0,0,0,0
TR2150,1,0,0,0
TP2151,0,0,0,0
TR2152,0,0,0,0
TR2153,1,0,0,0
TR2154,0,0,0,0
TR2155,0,0,0,0
TR2156,0,0,0,0
TR2157,1,0,0,0
TR2158,0,0,0,0
TR2159,0,0,0,0
TR2160,0,0,0,0
CO2161,0,0,0,0
TR2162,0,0,0,0
TR2163,0,3,0,0
GR2164,1,0,0,0
TR2165,0,0,0,0
TR2166,1,1,0,0
TR2167,0,0,0,0
TR2168,0,0,0,0
TR2169,0,1,0,0
TR2170,0,0,0,0
TR2171,0,1,0,0
TP2172,0,0,0,0
GR2173,1,0,0,0
TP2174,0,0,0,0
TR2175,1,0,0,0
TR2176,1,0,0,0
TR2177,0,0,0,0
TR2178,0,0,0,0
TR2179,0,1,0,0
CO2180,0,0,0,0
TR2181,1,0,0,0
TR2182,1,0,0,0
TR2183,1,0,0,0
TR2184,1,0,0,0
TR2185,1,0,0,0
TR2186,1,0,0,0
TR2187,1,0,0,0
TR2188,1,0,0,0
TR2189,1,0,0,0
TR2190,1,0,0,0
TR2191,1,0,0,0
TR2192,1,0,0,0
TR2193,0,0,0,0
TR2194,0,0,0,0
TR2195,1,0,0,0
TR2196,0,0,0,0
TR2197,0,0,0,0
TR2198,0,0,0,0
TR2199,0,0,0,0
GR2200,0,0,0,0
TR2201,0,0,0,0
TR2202,1,0,0,0
TR2203,0,0,0,0
CO2204,0,0,0,0
TR2205,0,0,0,0
TR2206,0,0,0,0
TR2207,0,1,0,0
TR2208,0,0,0,0
TR2209,1,0,0,0
TR2210,1,0,0,0
TR2211,1,0,0,0
TR2212,1,1,0,0
TR2213,0,0,0,0
TR2214,1,0,0,0
TR2215,1,0,0,0
TR2216,1,0,0,0
TR2217,1,0,0,0
TR2218,0,0,0,0
TR2219,1,1,0,0
TR2220,0,0,0,0
TR2221,0,1,0,0
